stories_id,media_name,outlet
1521510816,Business Insider,Business Insider
1511045694,drudgereport,Daily Mail
1511045698,drudgereport,Daily Mail
1511099653,CNBC,CNBC
1511045721,drudgereport,Daily Mail
1511515765,CNBC,CNBC
1511029199,Time,Time
1511030553,The Blaze,The Blaze
1543270074,Breitbart,Breitbart
1515330175,Huffington Post,Huffington Post
1511580532,CNN,CNN
1510972860,Business Insider,Business Insider
1511014452,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1510987750,Time,Time
1510955972,CNBC,CNBC
1510955967,CNBC,CNBC
1510954618,New York Times,New York Times
1510955969,CNBC,CNBC
1532032612,CNN,CNN
1511170324,Huffington Post,Huffington Post
1545400665,Vox,Vox
1511004242,Vox,Vox
1510933312,Business Insider,Business Insider
1511209997,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1511111467,Wall Street Journal,Wall Street Journal
1510939403,FOX News,FOX News
1510939285,LA Times,LA Times
1511208112,CNBC,CNBC
1510955968,CNBC,CNBC
1510939280,LA Times,LA Times
1511300080,CNBC,CNBC
1511046064,drudgereport,Daily Mail
1510926643,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1510865819,Time,Time
1511016298,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1510881493,New York Times,New York Times
1510840499,FOX News,FOX News
1511143719,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1511046113,drudgereport,Daily Mail
1510844418,finance.yahoo.com,finance.yahoo.com
1512650660,CNBC,CNBC
1539952306,Politico,Politico
1510682998,Reuters,Reuters
1510671060,CNBC,CNBC
1510635731,drudgereport,Daily Mail
1511259116,Washington Post,Washington Post
1510836732,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1510632615,Time,Time
1510605550,Reuters,Reuters
1510576258,New York Times,New York Times
1510575775,drudgereport,Daily Mail
1510550623,CNBC,CNBC
1510551279,drudgereport,Daily Mail
1510515631,Reuters,Reuters
1511055154,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1513843944,CNN,CNN
1537539343,CNN,CNN
1543184984,CNN,CNN
1510487427,Reuters,Reuters
1510472231,drudgereport,Daily Mail
1532425450,Huffington Post,Huffington Post
1510457280,drudgereport,Daily Mail
1521492186,LA Times,LA Times
1536671375,FOX News,FOX News
1543151761,CNBC,CNBC
1543292051,Guardian - United States,Guardian - United States
1545279728,USA Today,USA Today
1545399610,NewsMax,NewsMax
1545436144,CNBC,CNBC
1545668155,Guardian - United States,Guardian - United States
1510475875,Huffington Post,Huffington Post
1510428261,LA Times,LA Times
1521529683,Breitbart,Breitbart
1510421385,drudgereport,Daily Mail
1510456517,LA Times,LA Times
1511797507,Politico,Politico
1521492048,Breitbart,Breitbart
1510421394,drudgereport,Daily Mail
1510398122,Daily Caller,Daily Caller
1510405065,FOX News,FOX News
1531865053,Breitbart,Breitbart
1532063047,Vox,Vox
1510342493,drudgereport,Daily Mail
1510359048,Time,Time
1510342508,drudgereport,Daily Mail
1510342101,FOX News,FOX News
1510326427,Time,Time
1543511525,Breitbart,Breitbart
1510317634,Slate.com,Slate.com
1510292856,drudgereport,Daily Mail
1510291862,FOX News,FOX News
1510312626,Daily News,Daily News
1510276432,FOX News,FOX News
1510280566,drudgereport,Daily Mail
1510259602,Wall Street Journal,Wall Street Journal
1510263552,Reuters,Reuters
1510259870,FOX News,FOX News
1510261267,CNBC,CNBC
1510243546,Vox,Vox
1510197230,drudgereport,Daily Mail
1510228363,Huffington Post,Huffington Post
1510190599,drudgereport,Daily Mail
1510187925,Time,Time
1510190957,CNN,CNN
1510172168,CNBC,CNBC
1510190159,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1510165516,drudgereport,Daily Mail
1510156575,CNN,CNN
1510357136,finance.yahoo.com,finance.yahoo.com
1510385379,LA Times,LA Times
1510091375,drudgereport,Daily Mail
1510091377,drudgereport,Daily Mail
1510096359,Time,Time
1510078662,CNBC,CNBC
1510065854,drudgereport,Daily Mail
1510290581,Politico,Politico
1510510476,FOX News,FOX News
1510048998,Business Insider,Business Insider
1510205624,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1510039048,CNBC,CNBC
1510055870,LA Times,LA Times
1510022386,drudgereport,Daily Mail
1509953189,The Atlantic,The Atlantic
1509939133,Time,Time
1509952592,cbs news,cbs news
1509912506,drudgereport,Daily Mail
1509912525,drudgereport,Daily Mail
1509889244,Wall Street Journal,Wall Street Journal
1509877781,drudgereport,Daily Mail
1509876333,Reuters,Reuters
1510439628,Huffington Post,Huffington Post
1509805069,CNN,CNN
1533790881,CNN,CNN
1510449924,Huffington Post,Huffington Post
1509770905,Guardian - United States,Guardian - United States
1509728302,CNN,CNN
1509751032,drudgereport,Daily Mail
1510483769,FOX News,FOX News
1510483810,LA Times,LA Times
1517856454,Washington Post,Washington Post
1521491968,New York Times,New York Times
1521493014,USA Today,USA Today
1521544875,Washington Post,Washington Post
1528456967,Washington Post,Washington Post
1531942244,FOX News,FOX News
1537620609,Reuters,Reuters
1543153528,Guardian - United States,Guardian - United States
1543492324,Guardian - United States,Guardian - United States
1545357992,FOX News,FOX News
1545437491,NewsMax,NewsMax
1545625508,FOX News,FOX News
1509875256,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1532009830,Huffington Post,Huffington Post
1509644944,drudgereport,Daily Mail
1509632460,Reuters,Reuters
1509619169,USA Today,USA Today
1509625439,Reuters,Reuters
1509872448,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1509612964,USA Today,USA Today
1509576763,drudgereport,Daily Mail
1509561942,CNN,CNN
1509557393,New York Times,New York Times
1509370306,drudgereport,Daily Mail
1509383227,The Blaze,The Blaze
1510439767,CNN,CNN
1509317958,CNBC,CNBC
1509283295,USA Today,USA Today
1509299202,Guardian - United States,Guardian - United States
1510465084,Huffington Post,Huffington Post
1509280698,FOX News,FOX News
1509233863,Reuters,Reuters
1509190219,Wall Street Journal,Wall Street Journal
1509194713,CNN,CNN
1509261814,NBC News,NBC News
1510115306,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1509595406,Breitbart,Breitbart
1509765407,Politico,Politico
1509152406,Reuters,Reuters
1509167930,drudgereport,Daily Mail
1509151208,USA Today,USA Today
1509152170,CNN,CNN
1509446472,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1509143460,Washington Post,Washington Post
1509280700,FOX News,FOX News
1509112180,CNBC,CNBC
1509101069,FOX News,FOX News
1509102876,CNN,CNN
1509170724,Guardian - United States,Guardian - United States
1509057148,drudgereport,Daily Mail
1508965932,CNBC,CNBC
1509084535,LA Times,LA Times
1508901237,CNBC,CNBC
1509221939,FOX News,FOX News
1508851244,drudgereport,Daily Mail
1521529462,CNN,CNN
1508847926,Washington Post,Washington Post
1509509864,Business Insider,Business Insider
1537734212,Politico,Politico
1509025066,Washington Post,Washington Post
1508781606,drudgereport,Daily Mail
1510467410,CNN,CNN
1543268547,CNN,CNN
1508699604,drudgereport,Daily Mail
1510465357,Huffington Post,Huffington Post
1508686946,drudgereport,Daily Mail
1508684758,FOX News,FOX News
1508656411,CNN,CNN
1510439355,Huffington Post,Huffington Post
1508637093,drudgereport,Daily Mail
1508636678,Business Insider,Business Insider
1531848344,FOX News,FOX News
1531863237,FOX News,FOX News
1537837474,Washington Post,Washington Post
1541382300,Time,Time
1543177598,Guardian - United States,Guardian - United States
1545190042,USA Today,USA Today
1545221771,CNBC,CNBC
1545359499,USA Today,USA Today
1508608914,drudgereport,Daily Mail
1508563548,CNN,CNN
1508531602,drudgereport,Daily Mail
1510439509,Breitbart,Breitbart
1510442125,Huffington Post,Huffington Post
1508467074,LA Times,LA Times
1508472311,New York Times,New York Times
1508353199,cbs news,cbs news
1508358627,CNN,CNN
1508562465,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1510449453,Huffington Post,Huffington Post
1545430257,New York Times,New York Times
1507836140,Reuters,Reuters
1507702693,CNBC,CNBC
1507632944,drudgereport,Daily Mail
1507602999,Vox,Vox
1507643065,USA Today,USA Today
1507522858,cbs news,cbs news
1541518472,Politico,Politico
1508593191,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1507460485,LA Times,LA Times
1508058867,Breitbart,Breitbart
1507404148,Reuters,Reuters
1507331495,Huffington Post,Huffington Post
1507305568,drudgereport,Daily Mail
1507320651,New York Times,New York Times
1507271179,FOX News,FOX News
1507297544,Washington Post,Washington Post
1507255687,CNBC,CNBC
1508058736,Breitbart,Breitbart
1507232957,Time,Time
1508562446,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1507207216,drudgereport,Daily Mail
1507261938,Vox,Vox
1507211925,CNBC,CNBC
1507198026,FOX News,FOX News
1507207263,drudgereport,Daily Mail
1507141746,cbs news,cbs news
1507412099,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1507138593,The Atlantic,The Atlantic
1508523805,Washington Post,Washington Post
1507129575,cbs news,cbs news
1507086534,CNBC,CNBC
1507071229,drudgereport,Daily Mail
1508594638,Washington Post,Washington Post
1507273407,finance.yahoo.com,finance.yahoo.com
1543153262,CNN,CNN
1507028898,CNBC,CNBC
1545309753,Huffington Post,Huffington Post
1507028901,CNBC,CNBC
1506971424,drudgereport,Daily Mail
1506969069,New York Times,New York Times
1508562461,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1506878936,drudgereport,Daily Mail
1537806304,CNN,CNN
1545432165,CNN,CNN
1545871321,CNN,CNN
1506802437,LA Times,LA Times
1506826162,CNN,CNN
1506773535,drudgereport,Daily Mail
1506759024,drudgereport,Daily Mail
1543245900,CNN,CNN
1545405356,CNBC,CNBC
1506706762,FOX News,FOX News
1506693718,CNBC,CNBC
1510457843,Huffington Post,Huffington Post
1506589256,drudgereport,Daily Mail
1507412104,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1506514296,USA Today,USA Today
1506405186,LA Times,LA Times
1506350209,Wall Street Journal,Wall Street Journal
1506706562,Breitbart,Breitbart
1506299957,drudgereport,Daily Mail
1506261420,LA Times,LA Times
1509504700,CNN,CNN
1506171022,Wall Street Journal,Wall Street Journal
1506138402,New York Times,New York Times
1506134863,FOX News,FOX News
1506327763,Reuters,Reuters
1506120488,Breitbart,Breitbart
1510449904,Huffington Post,Huffington Post
1505977510,drudgereport,Daily Mail
1505962063,Washington Post,Washington Post
1505938010,CNN,CNN
1506000269,Guardian - United States,Guardian - United States
1508859697,NewsMax,NewsMax
1506136679,finance.yahoo.com,finance.yahoo.com
1505901997,drudgereport,Daily Mail
1505896377,Vox,Vox
1506627031,FOX News,FOX News
1505874623,CNBC,CNBC
1505874524,USA Today,USA Today
1505854233,drudgereport,Daily Mail
1505922826,Breitbart,Breitbart
1505665141,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1541487650,CNN,CNN
1543151896,CNN,CNN
1543221606,CNN,CNN
1505557548,drudgereport,Daily Mail
1509508246,Washington Post,Washington Post
1510439111,CNBC,CNBC
1510459839,LA Times,LA Times
1510496325,FOX News,FOX News
1510504521,FOX News,FOX News
1536456775,LA Times,LA Times
1541501376,FOX News,FOX News
1543180634,Guardian - United States,Guardian - United States
1545221406,CNN,CNN
1545307456,USA Today,USA Today
1505545330,drudgereport,Daily Mail
1505464295,drudgereport,Daily Mail
1510449769,Huffington Post,Huffington Post
1505440832,FOX News,FOX News
1505411835,Guardian - United States,Guardian - United States
1505355742,CNN,CNN
1505360757,Vox,Vox
1505339406,drudgereport,Daily Mail
1505348437,Breitbart,Breitbart
1505339439,drudgereport,Daily Mail
1505986139,Business Insider,Business Insider
1505315209,LA Times,LA Times
1505315208,LA Times,LA Times
1505249047,CNN,CNN
1505215409,USA Today,USA Today
1505203156,drudgereport,Daily Mail
1505308280,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1505178596,Business Insider,Business Insider
1505240155,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1506260558,CNN,CNN
1505076272,drudgereport,Daily Mail
1505049774,CNN,CNN
1505348464,Breitbart,Breitbart
1505348466,Breitbart,Breitbart
1531865265,CNN,CNN
1531985001,CNN,CNN
1537668473,CNN,CNN
1537712294,CNN,CNN
1537804796,CNN,CNN
1504945163,drudgereport,Daily Mail
1545650207,USA Today,USA Today
1504944534,Guardian - United States,Guardian - United States
1510458878,Huffington Post,Huffington Post
1504894632,CNN,CNN
1504906321,LA Times,LA Times
1504887600,drudgereport,Daily Mail
1504825558,drudgereport,Daily Mail
1504832799,Reuters,Reuters
1506231944,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1504805785,drudgereport,Daily Mail
1504785112,drudgereport,Daily Mail
1504785137,drudgereport,Daily Mail
1504786972,LA Times,LA Times
1510441990,Huffington Post,Huffington Post
1504703434,Reuters,Reuters
1504703440,Reuters,Reuters
1504781853,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1504669791,drudgereport,Daily Mail
1504657372,Reuters,Reuters
1504622522,drudgereport,Daily Mail
1504650970,USA Today,USA Today
1504596913,Reuters,Reuters
1504605516,USA Today,USA Today
1504708520,NBC News,NBC News
1504605059,finance.yahoo.com,finance.yahoo.com
1504544816,LA Times,LA Times
1504556066,Reuters,Reuters
1504524299,Guardian - United States,Guardian - United States
1504519511,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1504445537,drudgereport,Daily Mail
1504443378,Reuters,Reuters
1504406619,Reuters,Reuters
1504393265,CNBC,CNBC
1504366916,drudgereport,Daily Mail
1505999850,Business Insider,Business Insider
1504334961,Business Insider,Business Insider
1504585799,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1504314845,Reuters,Reuters
1507120936,CNBC,CNBC
1510441201,Reuters,Reuters
1537755148,Guardian - United States,Guardian - United States
1543106163,Guardian - United States,Guardian - United States
1543152266,LA Times,LA Times
1543176165,Guardian - United States,Guardian - United States
1510444379,Breitbart,Breitbart
1504218438,drudgereport,Daily Mail
1504214441,Business Insider,Business Insider
1504290552,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1504245905,USA Today,USA Today
1504212174,CNN,CNN
1504199933,Reuters,Reuters
1504180685,Reuters,Reuters
1504149520,Slate.com,Slate.com
1504143244,drudgereport,Daily Mail
1504197846,LA Times,LA Times
1504079029,Reuters,Reuters
1504041637,Washington Post,Washington Post
1504019873,Reuters,Reuters
1504812258,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1503961109,drudgereport,Daily Mail
1504056470,Reuters,Reuters
1504377781,Guardian - United States,Guardian - United States
1510465297,Huffington Post,Huffington Post
1503934910,Wall Street Journal,Wall Street Journal
1503909589,FOX News,FOX News
1503909874,Reuters,Reuters
1506057879,Business Insider,Business Insider
1503880558,Reuters,Reuters
1503865080,FOX News,FOX News
1503987772,Guardian - United States,Guardian - United States
1503837052,CNBC,CNBC
1503842937,Reuters,Reuters
1503920082,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1503856613,Breitbart,Breitbart
1503786558,Reuters,Reuters
1503789275,drudgereport,Daily Mail
1503754204,CNBC,CNBC
1503741329,Reuters,Reuters
1503749144,USA Today,USA Today
1503749150,USA Today,USA Today
1540587447,New York Times,New York Times
1503845498,Vox,Vox
1503676163,drudgereport,Daily Mail
1503673636,Reuters,Reuters
1503624186,Business Insider,Business Insider
1503592930,Reuters,Reuters
1504165246,Washington Post,Washington Post
1504085464,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1503590501,Time,Time
1504192638,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1503590505,Time,Time
1504182832,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1504144985,Washington Post,Washington Post
1503486494,drudgereport,Daily Mail
1503486500,drudgereport,Daily Mail
1503483685,Reuters,Reuters
1545278060,Huffington Post,Huffington Post
1503435155,Wall Street Journal,Wall Street Journal
1510446672,CNN,CNN
1506055700,Business Insider,Business Insider
1510444066,Huffington Post,Huffington Post
1543189235,CNN,CNN
1503426530,Time,Time
1503516159,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1503379380,Reuters,Reuters
1505963049,Guardian - United States,Guardian - United States
1506056746,LA Times,LA Times
1506058571,USA Today,USA Today
1509520325,USA Today,USA Today
1537550019,Washington Post,Washington Post
1537620417,CNBC,CNBC
1545358872,USA Today,USA Today
1545559294,NewsMax,NewsMax
1503301669,drudgereport,Daily Mail
1503297083,LA Times,LA Times
1503325226,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1510496910,CNN,CNN
1503276705,Business Insider,Business Insider
1503272948,CNN,CNN
1510439432,New York Times,New York Times
1503259671,Reuters,Reuters
1503271135,Huffington Post,Huffington Post
1503245809,CNN,CNN
1503212685,CNN,CNN
1543598642,Business Insider,Business Insider
1506055851,New York Times,New York Times
1503196922,New York Times,New York Times
1503184128,Reuters,Reuters
1503213257,New York Times,New York Times
1503181172,CNBC,CNBC
1503167323,drudgereport,Daily Mail
1503194301,Breitbart,Breitbart
1503194310,Breitbart,Breitbart
1503128675,drudgereport,Daily Mail
1503104583,Buzzfeed,Buzzfeed
1503141614,Reuters,Reuters
1503105460,CNN,CNN
1503109473,FOX News,FOX News
1503102573,LA Times,LA Times
1503098779,New York Times,New York Times
1503138803,Breitbart,Breitbart
1503084276,Time,Time
1503064123,Reuters,Reuters
1503063535,CNBC,CNBC
1503040577,Reuters,Reuters
1503040568,Reuters,Reuters
1503058764,Reuters,Reuters
1503035412,Reuters,Reuters
1503057791,finance.yahoo.com,finance.yahoo.com
1503014589,Wall Street Journal,Wall Street Journal
1503022606,Business Insider,Business Insider
1503009671,New York Times,New York Times
1502971168,Reuters,Reuters
1502905487,USA Today,USA Today
1502887302,CNN,CNN
1502891281,Reuters,Reuters
1502861674,Guardian - United States,Guardian - United States
1502843883,drudgereport,Daily Mail
1502787015,drudgereport,Daily Mail
1502784533,Reuters,Reuters
1502954049,Vox,Vox
1502758834,drudgereport,Daily Mail
1502730319,drudgereport,Daily Mail
1503082583,Politico,Politico
1502697711,Reuters,Reuters
1502672546,CNN,CNN
1502673295,Reuters,Reuters
1502691884,Guardian - United States,Guardian - United States
1502618230,Reuters,Reuters
1502618824,Washington Post,Washington Post
1502645824,Washington Post,Washington Post
1503118809,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1502569455,Reuters,Reuters
1502546415,Reuters,Reuters
1502519455,Guardian - United States,Guardian - United States
1502517702,New York Times,New York Times
1502507050,Reuters,Reuters
1502478242,Reuters,Reuters
1537539620,CNN,CNN
1541501532,CNN,CNN
1543187568,CNN,CNN
1545687283,Huffington Post,Huffington Post
1537538471,New York Times,New York Times
1502393087,Reuters,Reuters
1502423252,Guardian - United States,Guardian - United States
1502378551,drudgereport,Daily Mail
1506073891,Washington Post,Washington Post
1510483541,FOX News,FOX News
1510484135,FOX News,FOX News
1510496049,FOX News,FOX News
1532436120,Guardian - United States,Guardian - United States
1537735142,cbs news,cbs news
1537755663,Guardian - United States,Guardian - United States
1543222106,Buzzfeed,Buzzfeed
1545435414,CNBC,CNBC
1502387672,Reuters,Reuters
1510474596,Breitbart,Breitbart
1502562265,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1502300678,Reuters,Reuters
1502300237,CNBC,CNBC
1502518268,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1510439662,Huffington Post,Huffington Post
1502249099,New York Times,New York Times
1502242989,drudgereport,Daily Mail
1502238863,cbs news,cbs news
1502255458,Washington Post,Washington Post
1506253765,CNN,CNN
1543097274,CNN,CNN
1502145197,Huffington Post,Huffington Post
1502097965,drudgereport,Daily Mail
1502052402,CNBC,CNBC
1502131657,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1501914198,Time,Time
1501921516,CNBC,CNBC
1510467076,Huffington Post,Huffington Post
1501890831,CNN,CNN
1501921929,Breitbart,Breitbart
1501875063,FOX News,FOX News
1501808581,cbs news,cbs news
1501804298,New York Times,New York Times
1501728397,drudgereport,Daily Mail
1501709248,Vox,Vox
1501720508,USA Today,USA Today
1505968602,New York Times,New York Times
1501615353,Washington Post,Washington Post
1502311982,NewsMax,NewsMax
1506054530,CNN,CNN
1501547203,New York Times,New York Times
1501489954,Time,Time
1543088322,Huffington Post,Huffington Post
1505975987,CNN,CNN
1517010362,CNN,CNN
1501389591,New York Times,New York Times
1501307471,CNN,CNN
1506057257,LA Times,LA Times
1506072474,LA Times,LA Times
1509542564,Washington Post,Washington Post
1537608166,Guardian - United States,Guardian - United States
1543216163,Guardian - United States,Guardian - United States
1543310006,Reuters,Reuters
1543381403,USA Today,USA Today
1501293412,Reuters,Reuters
1501323826,CNBC,CNBC
1502501230,LA Times,LA Times
1501371865,Guardian - United States,Guardian - United States
1502173417,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1501244323,CNN,CNN
1501252987,Reuters,Reuters
1501371557,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1501333805,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1501475898,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1501182373,Reuters,Reuters
1505985343,Business Insider,Business Insider
1501159037,Reuters,Reuters
1501144626,FOX News,FOX News
1506018346,New York Times,New York Times
1501077087,FOX News,FOX News
1501080993,Reuters,Reuters
1501039792,Wall Street Journal,Wall Street Journal
1543224808,Vox,Vox
1509513787,Business Insider,Business Insider
1501038788,Reuters,Reuters
1501007184,drudgereport,Daily Mail
1501061909,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1500966746,Business Insider,Business Insider
1500968132,FOX News,FOX News
1500968173,USA Today,USA Today
1500972203,Reuters,Reuters
1500948915,New York Times,New York Times
1500949883,Reuters,Reuters
1500927610,Washington Post,Washington Post
1500832686,Reuters,Reuters
1500790694,Business Insider,Business Insider
1500974408,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1500782712,drudgereport,Daily Mail
1501000074,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1500747554,CNN,CNN
1500704909,LA Times,LA Times
1500719495,USA Today,USA Today
1500616191,Washington Post,Washington Post
1500574612,cbs news,cbs news
1500520520,Washington Post,Washington Post
1505970815,CNN,CNN
1500960927,Washington Post,Washington Post
1500452688,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1501004760,Washington Post,Washington Post
1507328112,Washington Post,Washington Post
1510449532,Huffington Post,Huffington Post
1506071263,Washington Post,Washington Post
1510495641,FOX News,FOX News
1545557753,FOX News,FOX News
1545669225,USA Today,USA Today
1500257947,CNN,CNN
1506260599,CNN,CNN
1500245910,CNN,CNN
1500196182,NewsMax,NewsMax
1500204830,Breitbart,Breitbart
1500109608,CNN,CNN
1505994999,Business Insider,Business Insider
1499901426,Business Insider,Business Insider
1499783434,Reuters,Reuters
1499619140,Washington Post,Washington Post
1499579858,Time,Time
1499648497,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1506082413,Washington Post,Washington Post
1510449807,Guardian - United States,Guardian - United States
1543247337,CNN,CNN
1499535719,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1499304609,Guardian - United States,Guardian - United States
1498966618,Reuters,Reuters
1502312000,NewsMax,NewsMax
1498855003,Reuters,Reuters
1543084190,New York Times,New York Times
1498795715,drudgereport,Daily Mail
1506072009,LA Times,LA Times
1498745491,Reuters,Reuters
1498707611,New York Times,New York Times
1498711126,Reuters,Reuters
1498485919,LA Times,LA Times
1537712967,Reuters,Reuters
1543104805,Guardian - United States,Guardian - United States
1506058044,New York Times,New York Times
1498001625,cbs news,cbs news
1497925122,Daily News,Daily News
1497916334,Reuters,Reuters
1497929856,Huffington Post,Huffington Post
1497884527,Business Insider,Business Insider
1497918141,NewsMax,NewsMax
1497860554,LA Times,LA Times
1497814035,New York Times,New York Times
1497858941,Reuters,Reuters
1497819574,CNN,CNN
1497854357,Washington Post,Washington Post
1543152900,Guardian - United States,Guardian - United States
1543223598,Time,Time
1497101132,Guardian - United States,Guardian - United States
1496774232,Reuters,Reuters
1537647223,New York Times,New York Times
1541882481,Business Insider,Business Insider
1496159739,New York Times,New York Times
1496121078,drudgereport,Daily Mail
1496112153,Reuters,Reuters
1543189494,CNN,CNN
1495437729,CNN,CNN
1505962154,Time,Time
1505963899,Time,Time
1510440057,Time,Time
1510476337,Time,Time
1537735358,NBC News,NBC News
1543085946,Time,Time
1543089723,FOX News,FOX News
1543221996,Time,Time
1543245956,Time,Time
1543287880,Time,Time
1543333530,CNN,CNN
1545221237,Time,Time
1545266278,Time,Time
1545305637,Time,Time
1545520566,Time,Time
1545628955,FOX News,FOX News
1545648188,Time,Time
1545649382,FOX News,FOX News
1545794634,FOX News,FOX News
1545817248,FOX News,FOX News
1506083497,Washington Post,Washington Post
1543223204,New York Times,New York Times
1490324190,Washington Post,Washington Post
1490114687,New York Times,New York Times
1489399438,Washington Post,Washington Post
1543216044,CNN,CNN
1487576696,CNN,CNN
1543180664,Time,Time
1545750047,FOX News,FOX News
1511108681,drudgereport,Daily Mail
1511108675,drudgereport,Daily Mail
1511233144,CNN,CNN
1511247390,LA Times,LA Times
1511304497,Business Insider,Business Insider
1511324519,CNBC,CNBC
1511339822,FOX News,FOX News
1511403452,CNBC,CNBC
1511435448,Business Insider,Business Insider
1511446608,Daily Caller,Daily Caller
1511435821,CNN,CNN
1511463917,New York Times,New York Times
1511475252,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1511508295,CNBC,CNBC
1511233107,CNN,CNN
1511540872,FOX News,FOX News
1511542558,Daily Caller,Daily Caller
1511575019,CNBC,CNBC
1511644552,drudgereport,Daily Mail
1511707777,drudgereport,Daily Mail
1511721403,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1511772112,drudgereport,Daily Mail
1511772110,drudgereport,Daily Mail
1511772936,LA Times,LA Times
1511988635,Huffington Post,Huffington Post
1512047085,FOX News,FOX News
1512058011,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1512219500,FOX News,FOX News
1512221274,LA Times,LA Times
1512290579,Time,Time
1512500115,LA Times,LA Times
1512715547,FOX News,FOX News
1513072046,CNN,CNN
1513078467,The Blaze,The Blaze
1513410137,LA Times,LA Times
1513126831,Buzzfeed,Buzzfeed
1513476811,Politico,Politico
1513552345,CNN,CNN
1513552343,CNN,CNN
1513842883,CNN,CNN
1513878327,FOX News,FOX News
1514495029,Time,Time
1514449803,NewsMax,NewsMax
1514546008,CNN,CNN
1514761169,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1514705602,CNBC,CNBC
1514705599,CNBC,CNBC
1513592410,The Blaze,The Blaze
1514559524,Vox,Vox
1514817757,Yahoo News - Latest News & Headlines,Yahoo News - Latest News & Headlines
1514830638,Business Insider,Business Insider
1512808169,Time,Time
1514869418,LA Times,LA Times
1514560418,CNBC,CNBC
1514889472,Politico,Politico
1514895420,FOX News,FOX News
1514895667,Time,Time
1514905518,Time,Time
1514430936,LA Times,LA Times
1514914609,FOX News,FOX News
1514923542,Huffington Post,Huffington Post
1514923535,Huffington Post,Huffington Post
1514918221,New York Times,New York Times
1513506979,LA Times,LA Times
1514915285,drudgereport,Daily Mail
1514533786,CNN,CNN
1514332266,FOX News,FOX News
1514955998,Washington Post,Washington Post
1514961173,New York Times,New York Times
1514970552,CNN,CNN
1514972507,New York Times,New York Times
1514447216,CNN,CNN
1514981604,Business Insider,Business Insider
1513937187,finance.yahoo.com,finance.yahoo.com
